CO_ENTIDADE,NO_ENTIDADE,CO_MUNICIPIO,NO_MUNICIPIO,TP_LOCALIZACAO,TP_DEPENDENCIA,TP_LOCALIZACAO_DIFERENCIADA,IN_AGUA_INEXISTENTE,IN_ENERGIA_INEXISTENTE,IN_ESGOTO_INEXISTENTE,IN_BANHEIRO,IN_ALIMENTACAO,IN_AGUA_POTAVEL,IN_INTERNET,IN_BIBLIOTECA_SALA_LEITURA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_ACESSIBILIDADE_INEXISTENTE,QT_SALAS_UTILIZA_CLIMATIZADAS,3_CAT_FUN_AI
25129279,ECIT JORNALISTA JOSE ITAMAR DA ROCHA CANDIDO,2505105,Cuité,2,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,--
25056573,EMEF PROFESSOR DOMICIANO DE QUEIROZ,2505105,Cuité,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0
25067842,EMEF PROFESSOR MOACIR DE ALBUQUERQUE,2505204,Cuitegi,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0
25067869,ECI ODILON NELSON DANTAS,2505204,Cuitegi,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,--
25067885,ESC MUL ESTELINA LEOPOLDINA,2505204,Cuitegi,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25067940,GR ESC MUL CAROLINA DE FARIAS PIMENTEL,2505204,Cuitegi,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0
25067966,GRUPO ESCOLAR MUNICIPAL HILDA NEVES DE LUCENA,2505204,Cuitegi,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0
25067974,GR ESC MUL HORACIO MONTENEGRO,2505204,Cuitegi,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0
25067990,GR ESC MUL GERALDO LEITE MORAIS,2505204,Cuitegi,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0
25068016,GR ESC MUL JOSE TOMAZ DE AQUINO,2505204,Cuitegi,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,--
25068024,GR ESC MUL EMIDIO MADRUGA,2505204,Cuitegi,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0
25134450,INSTITUTO EDUCACIONAL EDUCAR,2505204,Cuitegi,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25135651,ESCOLA EBENEZER,2505204,Cuitegi,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0
25087339,EMEF PEDRO CLAUDINO DA SILVA,2505238,Cuité de Mamanguape,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25087355,ECI PROFESSOR RENATO FONSECA FILHO,2505238,Cuité de Mamanguape,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,--
25087363,EMEF ANTONIO FELIX,2505238,Cuité de Mamanguape,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0
25087380,EMEF JOAO MAXIMINO,2505238,Cuité de Mamanguape,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
25087398,EMEF PEDRO BERNARDO,2505238,Cuité de Mamanguape,2,3,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
25087436,EMEF JOSE DE FRANCA,2505238,Cuité de Mamanguape,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.7
25087452,EMEFEM LUIZ JOAQUIM DOS SANTOS,2505238,Cuité de Mamanguape,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.0,0
25087487,EMEF JOAQUIM INACIO DA SILVA,2505238,Cuité de Mamanguape,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,0
25105779,EMEF FRANCISCO MATIAS GAMA,2505238,Cuité de Mamanguape,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0
25115758,EMEF JULIA MARIA DA CONCEICAO,2505238,Cuité de Mamanguape,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
25131265,ESCOLA FLOR DE LIS,2505238,Cuité de Mamanguape,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0
25086995,EMEF ANTONIO JOSE DA SILVA,2505279,Curral de Cima,2,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0
25087495,EMEF ADELAIDE FERNANDES,2505279,Curral de Cima,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
25087509,EMEIF JOSE FERNANDES DO NASCIMENTO,2505279,Curral de Cima,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25087541,EMEIF SEBASTIANA ANTONIA FERNANDES DE FARIAS,2505279,Curral de Cima,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25087550,EMEF PROFESSORA TEREZINHA PONTES,2505279,Curral de Cima,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25087576,EMEF JACY REGO BARROS,2505279,Curral de Cima,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25087630,EMEIF MIGUEL SOARES FILHO,2505279,Curral de Cima,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0
25087649,EMEIF VALDEVINO RIBEIRO DA SILVA,2505279,Curral de Cima,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,0
25087673,ECIT HENRIQUE FERNANDES DE FARIAS,2505279,Curral de Cima,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,--
25119796,EMEF MOACIR FERNANDES FARIAS,2505279,Curral de Cima,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25029576,ECI CORONEL ZUZA LACERDA,2505303,Curral Velho,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,--
25029665,GR ESC MUL CICERO FRANCISCO DE SOUSA,2505303,Curral Velho,2,3,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25109731,ESC MUL ANTONIO GOMES DE CARVALHO,2505303,Curral Velho,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,0
25055348,EMEF SEVERINO LOURENCO DA SILVA,2505352,Damião,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25055356,EMEF PEDRO FERREIRA DE AZEVEDO,2505352,Damião,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25055364,EMEF ALEXANDRE DINIZ DA PENHA,2505352,Damião,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,0.3
25055372,EMEF ALICE CARNEIRO,2505352,Damião,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25055402,EMEF AVELINO CRISPIM BARBOSA,2505352,Damião,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25122231,EMEF FRANCISCO DERO DOS SANTOS FILHO,2505352,Damião,2,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25123203,ECIT FRANCISCO MARQUES DE MELO,2505352,Damião,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,--
25128434,E EDUC INFANT E FUND 1 EDUCAR PARA CRESCER,2505352,Damião,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25128515,EMEF PROFESSOR NINO,2505352,Damião,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,--
25033786,ECI GERTRUDES LEITE,2505402,Desterro,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,--
25033816,EEEF SILVEIRA DANTAS,2505402,Desterro,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25033913,EMEIF JOAO APOLINARIO,2505402,Desterro,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25033972,EMEIF MANOEL PEREIRA,2505402,Desterro,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
25033980,EMEIF QUINTINO LEITE FERREIRA,2505402,Desterro,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25034014,EMEIF ABEL MENDONCA,2505402,Desterro,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25034057,EMEIF JOAO GUEDES MACHADO,2505402,Desterro,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25034073,EMEIF JOSE MAMEDES FERREIRA,2505402,Desterro,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25034081,EMEIF MARIA DO CARMO BARBOSA,2505402,Desterro,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25034090,EMEF NEVINHA DANTAS,2505402,Desterro,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
25113135,EMEF CASSIMIRA LEITE MONTENEGRO,2505402,Desterro,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
25014226,ECI MANOEL MEDEIROS DE ARAUJO,2505501,Vista Serrana,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,--
25014285,EMEIF JOAO FRANCISCO DA SILVA,2505501,Vista Serrana,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0
25014307,EMEIF JOSE FRANCISCO,2505501,Vista Serrana,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0
25014315,EMEIF JOSE GIL XAVIER DE FARIAS,2505501,Vista Serrana,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,15.0,0
25014323,EMEIF MANOEL CANDIDO DE FARIAS,2505501,Vista Serrana,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0
25014340,EMEIF SALATIEL MARQUES MEDEIROS,2505501,Vista Serrana,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
25014366,EMEIF JOAO XAVIER DE FARIAS,2505501,Vista Serrana,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0
25029789,ECIT PROFESSORA ADILINA DE SOUZA DINIZ,2505600,Diamante,1,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,--
25029797,EEEF JOANA ABILIO PEGADO,2505600,Diamante,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,--
25029835,EMPG EDINALVA DE OLIVEIRA MARQUES FRANCO,2505600,Diamante,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.8
25029851,GR MUL JOAO GALDINO DE SOUSA,2505600,Diamante,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25029940,EMPG JOSE ANTONIO BARROS,2505600,Diamante,2,3,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,9.0,1.2
25030051,GR ESC MUL PEDRO FORTUNATO,2505600,Diamante,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25030060,GR MUL ANTONIO BARROS DA SILVA,2505600,Diamante,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2
25105299,EMEEF JOAO OLEGARIO DA SILVA,2505600,Diamante,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25115820,EMEF MESTRE MANDU,2505600,Diamante,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,--
25126237,EMEIF ASSENTAMENTO LAMPIAO,2505600,Diamante,2,3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
25156802,INSTITUTO EBENEZER,2505600,Diamante,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,0
25030108,EEEF DOUTOR ERNESTO DE SOUSA DINIZ,2505600,Diamante,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,--
25115812,EMEIF CICERO ABILIO DE SOUSA,2505600,Diamante,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25060058,ECI GOVERNADOR CLOVIS BEZERRA CAVALCANTI,2505709,Dona Inês,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,--
25060090,ESC MUL DO ENS FUND PROFESSORA MARIA FERREIRA DA COSTA OLIVEIRA,2505709,Dona Inês,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,--
25060180,EM VEREADOR JOSE CANDIDO DE ARAUJO,2505709,Dona Inês,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0
25060198,ESC MUL PROFESSORA ANA LUCIA DA SILVA FERNANDES,2505709,Dona Inês,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0
25060228,EM PEDRO DAVINO DE ARAUJO,2505709,Dona Inês,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0
25060252,ESCOLA MUNICIPAL POETA JOAO GALDINO DE OLIVEIRA,2505709,Dona Inês,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0
25101534,ESCOLA MUNICIPAL GOVERNADOR ANTONIO MARIZ,2505709,Dona Inês,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0
25112392,ESCOLA MUNICIPAL DO ENSINO FUNDAMENTAL SENADOR HUMBERTO LUCENA,2505709,Dona Inês,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,--
25112406,ESC MUL PROFª LUQUINHA,2505709,Dona Inês,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0
25113950,EM EDUCADOR PAULO FREIRE,2505709,Dona Inês,2,3,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0
25114077,EDUCANDARIO PAULO FREIRE,2505709,Dona Inês,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0
25133586,EMEF PROFESSORA MARIA DA PAZ FERREIRA SILVA,2505709,Dona Inês,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0
25133756,EMEF VEREADOR MILTON PEREIRA DE SOUZA,2505709,Dona Inês,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0
25134922,EMEF PROFESSORA ESTER SILVA DE OLIVEIRA,2505709,Dona Inês,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,0
25068067,ESCOLA DOS MENINOS DE JESUS,2505808,Duas Estradas,1,4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25068075,ECI SAGRADO CORACAO DE JESUS,2505808,Duas Estradas,1,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,--
25068083,EEEF FRANCISCO COSTA,2505808,Duas Estradas,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,--
25068121,EMEF FRANCISCO FELIPE DOS SANTOS,2505808,Duas Estradas,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,0
25068202,EMEF DIVA LIRA DE CARVALHO,2505808,Duas Estradas,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0
25068210,EMEF CLARICE COSTA,2505808,Duas Estradas,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25068237,EMEF JOAO SILVANO,2505808,Duas Estradas,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0,0
25115294,EMEF PROFESSORA MARIA DUTRA,2505808,Duas Estradas,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0,--
25025368,ECIT PROFESSORA MARGARIDA REMIGIO LOUREIRO,2505907,Emas,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,--
25025406,EMEFM VICENTE NUNES TAVARES,2505907,Emas,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0
25025597,EMEF UMBELINA ALVES PEREIRA,2505907,Emas,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
25125621,ESCOLA SONHO DE CRIANCA,2505907,Emas,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25134752,EMEF IZABEL LEITE LOUREIRO BATISTA,2505907,Emas,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0
25061631,CENTRO EDUCACIONAL MONTEIRO LOBATO,2506004,Esperança,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0
25061674,COLEGIO MENINO JESUS DE PRAGA,2506004,Esperança,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,0
25061704,EMEF OLIMPIA SOUTO,2506004,Esperança,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25061712,EMEF JOSE SOUTO,2506004,Esperança,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25061720,ECIT MONSENHOR JOSE DA SILVA COUTINHO,2506004,Esperança,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,--
25061739,EEEFM IRINEU JOFFILY,2506004,Esperança,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,--
25061771,EMEF FRANCISCO PEDRO DE OLIVEIRA,2506004,Esperança,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25061798,EMEF JOAO VICENTE PEREIRA,2506004,Esperança,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25061801,EMEF MANOEL DA LUZ DOS SANTOS,2506004,Esperança,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25061810,EMEF MARIA FRANCISCA LEITE,2506004,Esperança,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25061828,EMEF AGOSTINHO DE OLIVEIRA,2506004,Esperança,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
25061836,EMEF CICERO JANUARIO DA SILVA,2506004,Esperança,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25061844,EMEF HOSANA LOPES MARTINS,2506004,Esperança,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25061852,EMEF JOSE LOPES,2506004,Esperança,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25061860,EMEF ABEL BARBOSA DE SOUSA,2506004,Esperança,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25061879,EMEF ANTONIO ADELINO DOS SANTOS,2506004,Esperança,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25061895,EMEF FABRICIO BATISTA DE ARAUJO,2506004,Esperança,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,0
25061909,EMEF JOSE FELIX DE FIGUEIREDO,2506004,Esperança,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
25061917,EMEF JOSE PAULINO MACHADO,2506004,Esperança,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25061925,EMEF JOVENTINO BATISTA MONTEIRO,2506004,Esperança,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25061933,EMEF MANOEL AGOSTINHO PEREIRA,2506004,Esperança,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25061950,EMEF MARIA EMILIA DE C SILVA,2506004,Esperança,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
25061968,EMEF SEVERINO ALVES BARBOSA,2506004,Esperança,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25061976,EMEF SILVINO TRAJANO DA ROCHA,2506004,Esperança,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25061984,EMEF WELLINGTON VITAL PEREIRA,2506004,Esperança,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0
25061992,EMRIEIF MANOEL PEREIRA DA SILVA,2506004,Esperança,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0
25062000,EMEF ANTONIO COELHO DE CARVALHO,2506004,Esperança,2,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
